Charge Type,Procedure,CDM Description with Payer,Code,Gross Charge,Self Pay Rate,Expected Reimbursement,MIN Expected Reimbursement,MAX Expected Reimbursement,Facility
PRO,23650,CLOSED RX SHLDR DISLOCATION - HEALTH CHOICE NW MO PPO [80017],CPT® 23650,784,588,689.92,0,758.52,WMH Parent
PRO,23650,CLOSED RX SHLDR DISLOCATION - BEECH STREET [80057],CPT® 23650,784,588,627.2,0,758.52,WMH Parent
PRO,23650,CLOSED RX SHLDR DISLOCATION - HUMANA [7500],CPT® 23650,784,588,658.56,0,758.52,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - INTEGRATED HEALTH PLAN INC [80062],CPT® 23655,1110,832.5,888,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - CORIZON [80015],CPT® 23655,1110,832.5,943.5,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - HEALTH CHOICE NW MO PPO [80017],CPT® 23655,1110,832.5,976.8,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - HEALTHLINK HMO [80009],CPT® 23655,1110,832.5,888,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - PROVIDRS CARE NETWORK [80021],CPT® 23655,1110,832.5,1021.2,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - CCA US MARSHALL [90024],CPT® 23655,1110,832.5,510.6,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - HUMANA [7500],CPT® 23655,1110,832.5,932.4,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - BEECH STREET [80057],CPT® 23655,1110,832.5,888,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - AETNA [5000],CPT® 23655,1110,832.5,971.1,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - BLUE CROSS BLUE SHIELD [4000],CPT® 23655,1110,832.5,0,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - UNITED HEALTHCARE [3000],CPT® 23655,1110,832.5,0,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - MEDICA EXCHANGE [80075],CPT® 23655,1110,832.5,510.6,0,1021.2,WMH Parent
PRO,23655,CLOSED RX SHLDR DISLOCANESTHESIA - COMPCARE OZARKS COMM [80014],CPT® 23655,1110,832.5,888,0,1021.2,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - UNITED HEALTHCARE [3000],CPT® 23665,1067,800.25,0,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - AETNA [5000],CPT® 23665,1067,800.25,933.48,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - COMPCARE OZARKS COMM [80014],CPT® 23665,1067,800.25,853.6,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - HEALTH CHOICE NW MO PPO [80017],CPT® 23665,1067,800.25,938.96,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - HEALTHLINK HMO [80009],CPT® 23665,1067,800.25,853.6,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - INTEGRATED HEALTH PLAN INC [80062],CPT® 23665,1067,800.25,853.6,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - MEDICA EXCHANGE [80075],CPT® 23665,1067,800.25,490.82,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - PROVIDRS CARE NETWORK [80021],CPT® 23665,1067,800.25,981.64,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - CORIZON [80015],CPT® 23665,1067,800.25,906.95,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - BEECH STREET [80057],CPT® 23665,1067,800.25,853.6,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - CCA US MARSHALL [90024],CPT® 23665,1067,800.25,490.82,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - HUMANA [7500],CPT® 23665,1067,800.25,896.28,0,981.64,WMH Parent
PRO,23665,CLOSED RX SHLDR DISLOCGR TUB FX - BLUE CROSS BLUE SHIELD [4000],CPT® 23665,1067,800.25,0,0,981.64,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - COMPCARE OZARKS COMM [80014],CPT® 24066,1562,1171.5,1249.6,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - HEALTH CHOICE NW MO PPO [80017],CPT® 24066,1562,1171.5,1374.56,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - CORIZON [80015],CPT® 24066,1562,1171.5,1327.7,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - BEECH STREET [80057],CPT® 24066,1562,1171.5,1249.6,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - HEALTHLINK HMO [80009],CPT® 24066,1562,1171.5,1249.6,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - INTEGRATED HEALTH PLAN INC [80062],CPT® 24066,1562,1171.5,1249.6,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - HUMANA [7500],CPT® 24066,1562,1171.5,1312.08,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - MEDICA EXCHANGE [80075],CPT® 24066,1562,1171.5,718.52,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - PROVIDRS CARE NETWORK [80021],CPT® 24066,1562,1171.5,1437.04,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - CCA US MARSHALL [90024],CPT® 24066,1562,1171.5,718.52,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - UNITED HEALTHCARE [3000],CPT® 24066,1562,1171.5,0,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - BLUE CROSS BLUE SHIELD [4000],CPT® 24066,1562,1171.5,0,0,1437.04,WMH Parent
PRO,24066,BX ARM/ELBOW SOFT TISSUEDEEP - AETNA [5000],CPT® 24066,1562,1171.5,1366.54,0,1437.04,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - HEALTHLINK HMO [80009],CPT® 24071,1025,768.75,820,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - BEECH STREET [80057],CPT® 24071,1025,768.75,820,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - HEALTH CHOICE NW MO PPO [80017],CPT® 24071,1025,768.75,902,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - BLUE CROSS BLUE SHIELD [4000],CPT® 24071,1025,768.75,991.69,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - CORIZON [80015],CPT® 24071,1025,768.75,871.25,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - UNITED HEALTHCARE [3000],CPT® 24071,1025,768.75,784.13,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - HUMANA [7500],CPT® 24071,1025,768.75,861,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - COMPCARE OZARKS COMM [80014],CPT® 24071,1025,768.75,820,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 24071,1025,768.75,820,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - CCA US MARSHALL [90024],CPT® 24071,1025,768.75,471.5,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - AETNA [5000],CPT® 24071,1025,768.75,896.74,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - MEDICA EXCHANGE [80075],CPT® 24071,1025,768.75,437.59,0,991.69,WMH Parent
PRO,24071,EXC TUMOR SOFT TISSUE UPPER ARM/ELBOW SUBQ 3+CM - PROVIDRS CARE NETWORK [80021],CPT® 24071,1025,768.75,943,0,991.69,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - CCA US MARSHALL [90024],CPT® 24075,1227,920.25,564.42,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - HEALTHLINK HMO [80009],CPT® 24075,1227,920.25,981.6,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - CORIZON [80015],CPT® 24075,1227,920.25,1042.95,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - MEDICA EXCHANGE [80075],CPT® 24075,1227,920.25,538.34,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - UNITED HEALTHCARE [3000],CPT® 24075,1227,920.25,938.66,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - BEECH STREET [80057],CPT® 24075,1227,920.25,981.6,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - AETNA [5000],CPT® 24075,1227,920.25,1073.46,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - HUMANA [7500],CPT® 24075,1227,920.25,1030.68,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - BLUE CROSS BLUE SHIELD [4000],CPT® 24075,1227,920.25,1187.12,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - PROVIDRS CARE NETWORK [80021],CPT® 24075,1227,920.25,1128.84,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - COMPCARE OZARKS COMM [80014],CPT® 24075,1227,920.25,981.6,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 24075,1227,920.25,981.6,0,1187.12,WMH Parent
PRO,24075,EXC TUMOR SOFT TISS UPPER ARM/ELBOW SUBQ <3CM - HEALTH CHOICE NW MO PPO [80017],CPT® 24075,1227,920.25,1079.76,0,1187.12,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - INTEGRATED HEALTH PLAN INC [80062],CPT® 24600,912,684,729.6,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - BLUE CROSS BLUE SHIELD [4000],CPT® 24600,912,684,0,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - UNITED HEALTHCARE [3000],CPT® 24600,912,684,0,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - CORIZON [80015],CPT® 24600,912,684,775.2,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - HUMANA [7500],CPT® 24600,912,684,766.08,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - COMPCARE OZARKS COMM [80014],CPT® 24600,912,684,729.6,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - CCA US MARSHALL [90024],CPT® 24600,912,684,419.52,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - HEALTH CHOICE NW MO PPO [80017],CPT® 24600,912,684,802.56,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - BEECH STREET [80057],CPT® 24600,912,684,729.6,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - AETNA [5000],CPT® 24600,912,684,797.88,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - PROVIDRS CARE NETWORK [80021],CPT® 24600,912,684,839.04,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - MEDICA EXCHANGE [80075],CPT® 24600,912,684,419.52,0,839.04,WMH Parent
PRO,24600,CLOSED RX ELBOW DISLOCATION - HEALTHLINK HMO [80009],CPT® 24600,912,684,729.6,0,839.04,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - HEALTHLINK HMO [80009],CPT® 24640,345,258.75,276,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - AETNA [5000],CPT® 24640,345,258.75,301.83,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - MEDICA EXCHANGE [80075],CPT® 24640,345,258.75,158.7,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - BEECH STREET [80057],CPT® 24640,345,258.75,276,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - UNITED HEALTHCARE [3000],CPT® 24640,345,258.75,0,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - COMPCARE OZARKS COMM [80014],CPT® 24640,345,258.75,276,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - HUMANA [7500],CPT® 24640,345,258.75,289.8,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - INTEGRATED HEALTH PLAN INC [80062],CPT® 24640,345,258.75,276,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - CORIZON [80015],CPT® 24640,345,258.75,293.25,0,317.4,WMH Parent
PRO,24640,CLOSED RX RADIAL HEAD DISLOCCHILD - BLUE CROSS BLUE SHIELD [4000],CPT® 24640,345,258.75,0,0,317.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - CORIZON [80015],CPT® 24650,645,483.75,548.25,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - BLUE CROSS BLUE SHIELD [4000],CPT® 24650,645,483.75,0,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - HEALTH CHOICE NW MO PPO [80017],CPT® 24650,645,483.75,567.6,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - CCA US MARSHALL [90024],CPT® 24650,645,483.75,296.7,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - UNITED HEALTHCARE [3000],CPT® 24650,645,483.75,0,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - HEALTHLINK HMO [80009],CPT® 24650,645,483.75,516,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - PROVIDRS CARE NETWORK [80021],CPT® 24650,645,483.75,593.4,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - MEDICA EXCHANGE [80075],CPT® 24650,645,483.75,296.7,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - BEECH STREET [80057],CPT® 24650,645,483.75,516,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - AETNA [5000],CPT® 24650,645,483.75,564.29,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - INTEGRATED HEALTH PLAN INC [80062],CPT® 24650,645,483.75,516,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - COMPCARE OZARKS COMM [80014],CPT® 24650,645,483.75,516,0,593.4,WMH Parent
PRO,24650,CLOSED RX RADIAL HEAD/NECK FX - HUMANA [7500],CPT® 24650,645,483.75,541.8,0,593.4,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - MEDICA EXCHANGE [80075],CPT® 24655,1090,817.5,501.4,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - COMPCARE OZARKS COMM [80014],CPT® 24655,1090,817.5,872,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - CORIZON [80015],CPT® 24655,1090,817.5,926.5,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - BEECH STREET [80057],CPT® 24655,1090,817.5,872,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - PROVIDRS CARE NETWORK [80021],CPT® 24655,1090,817.5,1002.8,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - CCA US MARSHALL [90024],CPT® 24655,1090,817.5,501.4,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - AETNA [5000],CPT® 24655,1090,817.5,953.6,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - UNITED HEALTHCARE [3000],CPT® 24655,1090,817.5,0,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - BLUE CROSS BLUE SHIELD [4000],CPT® 24655,1090,817.5,0,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - HEALTH CHOICE NW MO PPO [80017],CPT® 24655,1090,817.5,959.2,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - HUMANA [7500],CPT® 24655,1090,817.5,915.6,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - HEALTHLINK HMO [80009],CPT® 24655,1090,817.5,872,0,1002.8,WMH Parent
PRO,24655,CLOSED RX RADIAL HEAD/NECK FXMANIP - INTEGRATED HEALTH PLAN INC [80062],CPT® 24655,1090,817.5,872,0,1002.8,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - PROVIDRS CARE NETWORK [80021],CPT® 25071,1092,819,1004.64,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - HEALTH CHOICE NW MO PPO [80017],CPT® 25071,1092,819,960.96,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - AETNA [5000],CPT® 25071,1092,819,955.35,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - CORIZON [80015],CPT® 25071,1092,819,No Price History Available,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - CCA US MARSHALL [90024],CPT® 25071,1092,819,No Price History Available,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - HUMANA [7500],CPT® 25071,1092,819,917.28,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - HEALTHLINK HMO [80009],CPT® 25071,1092,819,873.6,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 25071,1092,819,873.6,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - UNITED HEALTHCARE [3000],CPT® 25071,1092,819,835.38,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - COMPCARE OZARKS COMM [80014],CPT® 25071,1092,819,873.6,0,1056.51,WMH Parent
PRO,25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM - BLUE CROSS BLUE SHIELD [4000],CPT® 25071,1092,819,1056.51,0,1056.51,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - UNITED HEALTHCARE [3000],CPT® 25075,1224,918,936.36,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - BLUE CROSS BLUE SHIELD [4000],CPT® 25075,1224,918,1184.22,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - CORIZON [80015],CPT® 25075,1224,918,1040.4,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - HEALTHLINK HMO [80009],CPT® 25075,1224,918,979.2,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - INTEGRATED HEALTH PLAN INC [80062],CPT® 25075,1224,918,979.2,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - BEECH STREET [80057],CPT® 25075,1224,918,979.2,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - HEALTH CHOICE NW MO PPO [80017],CPT® 25075,1224,918,1077.12,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - AETNA [5000],CPT® 25075,1224,918,1070.84,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - CCA US MARSHALL [90024],CPT® 25075,1224,918,563.04,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - PROVIDRS CARE NETWORK [80021],CPT® 25075,1224,918,1126.08,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - COMPCARE OZARKS COMM [80014],CPT® 25075,1224,918,979.2,0,1184.22,WMH Parent
PRO,25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM - MEDICA EXCHANGE [80075],CPT® 25075,1224,918,525.12,0,1184.22,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - BLUE CROSS BLUE SHIELD [4000],CPT® 25111,1032,774,998.46,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - HEALTHLINK HMO [80009],CPT® 25111,1032,774,825.6,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - CCA US MARSHALL [90024],CPT® 25111,1032,774,No Price History Available,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - HEALTH CHOICE NW MO PPO [80017],CPT® 25111,1032,774,908.16,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - CORIZON [80015],CPT® 25111,1032,774,No Price History Available,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - HUMANA [7500],CPT® 25111,1032,774,866.88,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - INTEGRATED HEALTH PLAN INC [80062],CPT® 25111,1032,774,825.6,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - BEECH STREET [80057],CPT® 25111,1032,774,825.6,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - COMPCARE OZARKS COMM [80014],CPT® 25111,1032,774,825.6,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - UNITED HEALTHCARE [3000],CPT® 25111,1032,774,789.48,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - PROVIDRS CARE NETWORK [80021],CPT® 25111,1032,774,949.44,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - AETNA [5000],CPT® 25111,1032,774,902.86,0,998.46,WMH Parent
PRO,25111,EXCIS PRIMARY GANGLION WRIST - MEDICA EXCHANGE [80075],CPT® 25111,1032,774,344.87,0,998.46,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - HEALTH CHOICE NW MO PPO [80017],CPT® 25560,690,517.5,607.2,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - HUMANA [7500],CPT® 25560,690,517.5,579.6,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - PROVIDRS CARE NETWORK [80021],CPT® 25560,690,517.5,634.8,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - BLUE CROSS BLUE SHIELD [4000],CPT® 25560,690,517.5,0,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - COMPCARE OZARKS COMM [80014],CPT® 25560,690,517.5,552,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - HEALTHLINK HMO [80009],CPT® 25560,690,517.5,552,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - CORIZON [80015],CPT® 25560,690,517.5,586.5,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - CCA US MARSHALL [90024],CPT® 25560,690,517.5,317.4,0,634.8,WMH Parent
PRO,25560,CLOSED RX RAD/ULNA SHAFT FX - MEDICA EXCHANGE [80075],CPT® 25560,690,517.5,317.4,0,634.8,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - UNITED HEALTHCARE [3000],CPT® 25565,1406,1054.5,0,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - HUMANA [7500],CPT® 25565,1406,1054.5,1181.04,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - COMPCARE OZARKS COMM [80014],CPT® 25565,1406,1054.5,1124.8,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - CORIZON [80015],CPT® 25565,1406,1054.5,1195.1,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - HEALTHLINK HMO [80009],CPT® 25565,1406,1054.5,1124.8,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - MEDICA EXCHANGE [80075],CPT® 25565,1406,1054.5,646.76,0,1293.52,WMH Parent
PRO,25565,CLOSED RX RAD/ULNA SHAFT FXMANIP - HEALTH CHOICE NW MO PPO [80017],CPT® 25565,1406,1054.5,1237.28,0,1293.52,WMH Parent
